koi_period,koi_impact
5.68325648,0.844
1.463148937,1.0653
1.25383162,0.2204
4.44709107,0.988
20.73374857,0.479
0.561524348,0.4172
9.948701373,1.277
0.585940879,1.254
410.88527,100.196
0.50818743,0.779
2.427967843,0.954
6.33342309,1.101
12.64330354,0.739
9.12208711,1.104
361.51099,0.443
10.88242209,0.788
1.734221252,0.553
10.26782676,0.277
12.9489256,0.0847
0.619303759,1.013
0.609662423,0.799
42.9261364,0.2964
1.89114441,1.088
0.566797404,0.119
1.258274109,1.244
6.76890076,0.15
1.7317958,0.445
5.627911313,0.464
2.24294107,0.23
2.189097,1.246
5.882036054,1.183
19.35954117,0.328
2.534740757,0.51
1.827558898,0.093
34.0357766,0.6983
0.565713361,0.23
7.047106212,1.077
0.933747375,1.063
43.535891,0.258
0.566799833,0.851
22.67314568,0.605
0.684496369,0.501
8.643550046,1.076
1.025465924,0.88
2.30118753,1.033
1.33256167,0.402
5.357409918,0.804
2.264471713,0.81
2.44693823,0.611
9.469191607,0.627
1.926366998,0.498
0.535493486,0.566
0.876941133,0.386
10.67459836,1.255
11.57894687,0.441
2.853133997,0.698
0.995861402,1.256
0.530300102,1.2507
80.9669561,0.007
13.07141889,0.751
0.616343903,0.042
368.70839,0.5958
373.41509,0.0532
17.634272,0.1876
3.1748772,0.94
1.827660875,1.026
240.192808,0.814
22.27119851,0.775
15.28870918,0.372
3.45423296,0.893
29.9315174,0.5986
5.024768971,1.038
3.431126546,1.161
8.2927558,0.6346
35.02656485,0.777
8.258181993,0.61
2.66811113,0.9911
0.423854275,0.449
4.23965309,0.537
8.9772888,0.702
14.5862195,0.0133
3.62657392,0.306
0.634946497,0.442
0.566800113,0.751
1.291964282,0.461
2.980479588,0.479
7.8935324,0.303
1.36752316,0.299
2.16146908,0.41
1.04347858,0.497
4.702495974,1.303
1.705782214,0.709
0.646745436,0.942
0.962590772,1.236
364.33929,0.934
482.51701,0.0846
28.50787754,1.025
148.179343,0.102
1.3274511,0.245
476.727302,0.008
0.8903331,0.322
34.18830271,0.957
4.408295716,1.159
16.1191449,0.6704
2.954598,1.3662
3.04459739,0.385
1.219049953,0.0517
5.1581317,0.032
3.909314318,0.776
487.83894,0.1252
12.834857,0.278
0.53482911,0.3597
12.54474243,0.185
0.566789763,0.6376
2.31610674,0.404
281.509095,0.626
3.98855869,0.1671
5.70509519,0.469
13.63948043,1.033
1.81993557,0.768
37.0200232,0.308
0.762950224,0.197
10.8614163,0.939
5.78159956,0.66
11.49589567,0.295
153.979362,0.036
116.301793,0.4631
421.98194,0.1494
243.954706,0.1207
641.60204,0.3218
264.466625,0.129
0.541396363,0.0783
0.958871144,0.533
12.4239677,0.007
9.58405667,0.798
1.06995136,0.176
2.51690133,0.093
0.5366497,0.042
3.661895766,2.959
8.2553499,0.918
33.8938177,0.332
542.52829,0.3252
1.061937837,0.125
24.2382418,0.426
6.65171459,0.408
75.906736,0.0506
1.075577069,0.886
4.800232532,0.669
1.75173647,0.6637
33.15947581,0.768
20.7106853,1.252
31.95303877,0.907
31.97181,0.532
1.215181097,0.1356
0.981399749,0.408
15.07277287,0.891
2.97599368,0.243
137.396194,0.525
100.303613,0.388
386.59946,0.2307
199.4424134,1.1877
45.680876,0.206
2.43135542,0.12
1.795273026,0.935
1.02547271,0.651
16.29421371,0.612
8.0018897,0.442
317.062416,0.673
0.82206761,1.216
8.9648813,1.208
7.448375935,0.35
2.071939672,0.806
0.967073359,1.222
25.9522913,0.142
7.23524221,0.182
11.8187288,0.282
4.292599454,0.89
2.10413487,0.611
2.352446342,0.755
4.305917719,0.549
25.32169873,0.954
8.627475562,1.141
498.68845,0.1119
563.94854,0.0504
2.21701025,0.0662
0.566800593,0.2
0.705455349,0.447
0.849362238,0.453
25.94964132,0.945
224.591055,0.768
26.524553,0.218
289.490952,0.1458
0.534109403,0.476
0.502807253,1.2503
153.521361,0.1485
76.37924,0.7333
61.611129,0.364
16.8320798,0.218
34.6506368,0.973
0.905672916,0.033
1.14073528,0.768
12.59165638,0.629
374.939991,0.64
2.46506501,0.6323
41.81145,0.0121
13.68369259,0.089
1.35337091,0.579
18.74072534,0.203
4.944927575,1.215
12.4227918,0.979
4.429633087,1.264
4.2742605,0.089
2.32539968,1.004
2.442941283,1.164
3.09872834,0.133
129.222771,0.867
3.07551068,0.005
0.552141897,1.091
4.25907841,0.362
4.83014159,0.034
0.705816203,1.133
480.03759,0.2596
0.566792936,0.467
2.08802799,0.9865
7.4539297,0.537
24.2783801,0.717
24.2382519,0.82
8.80854183,0.993
6.60180003,0.204
1.45728997,0.749
21.8660922,0.057
382.5891,0.042
42.02646,0.7156
452.10093,0.1063
0.766298172,0.813
103.284757,0.6314
523.36921,1.0046
32.4185265,0.7105
2.313367981,1.247
1.118510435,0.251
2.28494301,0.013
439.21978,0.2863
5.2439783,0.82
3.989144446,0.252
0.93374699,1.167
45.43324862,0.489
2.03742712,0.791
9.089355023,0.647
4.5638537,0.9866
9.449438672,1.243
15.92663277,0.672
8.8324193,0.185
1.97362159,0.537
3.693702974,1.19
67.41958542,0.72
11.9283194,0.052
10.303356,0.364
0.957079167,1.135
2.892087553,1.062
8.3613732,0.067
12.9284553,0.2446
3.74318005,0.952
106.1759381,0.718
394.6781627,0.708
10.9938268,0.471
0.594276199,4.038
45.5827119,0.253
623.005238,0.895
396.048721,0.978
2.858879267,1.262
0.603351522,0.46
303.226376,0.1097
37.7935113,0.0794
8.67237968,0.1385
1.88984957,1.182
16.43435283,0.572
1.39797542,0.077
0.843651274,0.405
17.44564047,0.588
3.84615171,0.153
0.61566096,0.161
2.61844178,0.182
19.40669392,0.424
4.84847245,0.191
24.26168383,0.814
8.667826242,0.822
15.71377375,0.864
12.654896,0.009
2.97606298,0.363
5.8229815,0.395
1.806631432,0.536
4.37198905,0.177
0.91849333,0.276
0.76757669,0.821
0.530972263,1.079
3.481657589,0.245
279.036565,1.198
19.3854894,0.0074
3.912679136,23.127
7.544804312,1.266
4.442517008,0.936
0.875267982,1.258
20.42723232,5.499
0.364860478,0.267
379.63135,0.1257
186.59466,0.1328
7.155547398,0.883
2.31164074,0.252
49.1782244,0.315
22.7783121,0.3499
623.2344,0.0831
18.52782408,0.171
63.52017525,0.375
0.721624431,0.855
30.13013,0.631
17.3816224,0.666
0.974477904,1.252
2.069415479,1.241
5.15998178,1.306
2.479948394,0.67
1.320499473,0.15
8.947426242,0.517
5.902596818,0.168
0.762132307,0.399
4.02664625,0.094
71.008017,0.1788
4.318726936,0.867
8.6532378,0.359
1.461270059,1.288
37.59406667,1.197
2.68814059,0.532
1.506503686,0.401
1.5765874,1.04
1.387206724,0.856
12.424747,0.976
2.243015737,0.661
1.541530919,0.759
0.523493764,0.083
27.765596,0.069
21.1579573,0.775
111.149082,0.1665
37.959659,0.3842
232.040326,0.61
5.34264143,0.021
11.8496351,0.607
0.733726452,0.291
1.17033848,0.1381
2.00383703,0.268
0.566809491,0.484
1.51264208,1.192
6.933574,0.05
0.691823991,0.3501
3.773744,0.9606
7.2949175,1.132
0.905677864,1.321
1.608363345,0.608
103.4269873,0.013
0.792023257,0.205
0.866344816,0.318
17.51191534,0.008
64.1983721,0.347
3.044771557,0.295
2.131225773,1.264
15.92699063,1.368
10.47625827,0.318
4.694218481,0.616
2.179924994,0.711
231.364508,0.6598
211.330867,0.055
2.6228301,0.488
399.49671,0.0814
418.04355,0.8391
117.684591,0.4466
42.294739,1.145
17.3695112,0.28
3.454241684,0.505
0.566790294,0.393
7.11879848,0.983
14.66575978,0.576
0.566801906,0.155
0.576732089,0.518
7.1969168,0.502
0.734426335,0.971
1.75643185,0.115
60.2976774,0.596
2.521245368,0.231
0.892061734,1.079
73.89416352,0.27
9.455586047,0.791
0.602277579,0.7502
1.23516416,0.678
32.00381564,1.226
14.19984009,0.772
3.71186243,0.469
2.17814186,0.012
16.17803,0.081
61.42252657,0.574
3.72273683,0.52
1.540399732,0.106
588.10504,0.3168
39.5931053,0.0044
214.715417,0.981
1.28619671,0.874
6.8072842,0.923
12.42592247,0.885
5.554227226,0.174
31.97280045,0.935
0.566801506,0.369
0.948683571,0.691
3.258249472,1.264
4.608901433,0.386
1.74336627,1.855
5.60682001,0.156
2.630090609,0.285
37.87848359,0.763
1.262742487,1.213
2.751566365,1.041
3.693951168,0.917
5.579631021,1.323
26.95123768,1.04
611.09299,0.2171
5.462689263,1.298
1.039370613,0.976
11.56797473,0.458
7.51509713,0.934
3.50474265,1.049
7.09520543,0.778
486.77832,0.1737
25.9493253,0.655
117.844963,0.4594
198.6004,0.648
559.28332,0.3058
171.69799,0.2266
142.685885,0.1086
12.4970599,0.65
4.08029328,0.2428
11.83271013,0.548
297.113395,0.0322
4.43529675,0.353
11.02822674,0.351
15.32763411,1.204
17.03085756,1.047
1.489442254,0.455
21.980467,0.417
0.933746709,0.057
677.35794,0.8359
3.33930957,0.934
3.87594316,0.025
9.524076544,0.313
4.331392455,0.306
12.422524,0.566
53.220417,0.248
1.559360638,0.647
21.14245855,0.971
0.720589427,0.64
3.39401963,0.166
6.63448023,0.116
21.53926924,0.908
11.7728146,0.407
1.20693963,0.701
1.013922622,1.178
0.691561191,1.0183
0.676990194,1.223
533.6593,0.1083
472.2265706,0.876
392.72811,0.4505
140.884533,0.013
66.247851,0.2847
20.5142642,0.256
2.027383251,1.248
4.592401261,0.272
4.768540307,0.806
9.13315062,0.275
10.4032399,1.296
10.8632531,1.187
8.47484677,0.872
0.503201954,0.3279
593.19521,0.6192
1.307761491,1.237
1.7609276,0.29
0.592618966,0.083
0.566796331,0.981
0.566793614,0.9476
439.1076969,0.7777
10.81589054,0.219
0.566799725,0.33
6.49066214,0.798
2.991884392,0.496
0.759755409,0.455
0.93891532,0.069
1.140133012,1.181
1.208524388,1.259
5.197420145,1.025
0.562006231,0.678
14.31315739,0.004
0.580724809,0.292
2.53021,1.275
23.6223571,0.369
31.827649,0.785
3.49550335,0.0843
0.750737313,0.463
3.226232203,0.145
5.29655591,0.37
0.379412331,0.243
321.00742,0.6639
0.75509861,1.091
0.594003994,0.4978
183.836254,0.956
392.601892,0.713
452.65206,0.646
234.6631919,0.029
351.204993,0.777
260.446151,0.896
8.460438928,1.061
0.958116585,1.275
5.88836941,0.249
0.555973803,0.563
1.992098705,1.069
6.0799457,0.097
2.2227289,0.254
1.8134378,0.418
0.542122617,0.108
0.73975345,0.525
8.39140024,0.342
352.710091,0.329
0.532493086,0.558
1.41435861,0.189
0.812678859,0.664
8.4879444,0.752
1.63345402,1.19
28.64338839,0.968
6.63449721,1.246
1.50650136,0.556
1.570592397,0.031
43.142257,1.179
87.487573,0.127
11.9451376,0.443
277.13367,0.662
3.381607,0.088
0.660655454,1.098
384.09781,0.016
333.7163405,0.093
322.50741,0.912
373.8716,0.246
171.046664,0.387
0.799868354,1.274
345.7671,0.391
350.34114,0.01
363.97165,1.394
395.23753,0.629
385.97241,0.444
89.667675,0.324
2.183517999,1.214
9.4022333,0.019
1.306220168,0.352
25.70600117,0.43
20.00024281,1.004
25.0032023,0.756
0.643703667,0.036
3.79437277,0.05
7.04716175,0.856
494.165759,0.41
1.12625975,0.537
502.25648,0.05
0.609668222,0.135
7.02932339,0.098
19.229478,0.699
1.865114193,0.785
2.99540439,1.179
0.784031658,0.102
31.0033072,0.151
19.18109525,0.007
122.11555,0.23
1.213742728,0.627
225.48805,0.817
366.74866,0.663
0.93374894,0.457
0.734548624,0.747
317.99484,0.405
432.96732,0.189
614.39054,0.11
578.88761,0.24
238.561202,0.732
218.771117,0.95
334.87402,1.165
370.2402,1.239
1.6749812,0.382
288.678554,0.717
307.9473572,0.966
277.25118,0.932
1.560158562,0.712
8.65311903,0.701
2.500560859,0.104
1.288046428,0.219
3.457078812,0.317
0.851678507,0.418
0.776950288,0.047
358.96247,0.424
358.96844,0.151
8.4795266,0.136
7.76845639,0.353
2.404556949,0.97
0.941603153,0.93
7.16520428,0.142
22.32423657,0.965
375.408923,0.529
2.17812769,0.533
67.17662686,1.236
0.93373895,0.259
0.93373718,0.29
0.93420696,0.537
359.33831,0.176
213.201978,0.214
77.773042,0.558
381.782641,1.204
354.7897,0.449
235.544698,0.005
115.28415,0.39
293.38641,0.537
677.56282,0.537
66.716453,0.548
371.21205,0.357
190.783023,0.088
5.270733213,0.428
0.755101141,0.523
11.02520205,0.439
5.06318803,3.4
219.20579,0.517
58.873429,0
23.266633,0.092
0.687506554,0.085
472.071079,0.388
57.6896212,0.924
12.90467523,0.553
24.3344939,0.017
0.984941669,0.045
48.4313003,0.846
34.57371851,0.22
0.85581563,0.537
0.9337491,0.084
0.93374417,0.277
0.9337465,0.167
0.93371631,0.401
260.02265,0.842
443.66,1.194
366.28999,0.654
72.6549842,1.141
54.75388384,0.009
379.42818,0.006
371.90464,0.922
362.85801,0.626
384.558321,0.947
397.72733,0.013
504.88419,1.26
17.52782681,0.567
0.604755462,0.039
5.21395046,0.195
7.002865192,0.358
455.62395,0.335
508.807642,0.016
413.51856,0.019
5.4398033,0.136
1.381257093,0.351
1.52593737,0.681
373.74691,0.834
1.456383399,1.169
188.881049,0.504
1.07383154,1.198
2.9322509,0.457
4.98845099,0.041
0.664074145,0.525
22.40777833,0.147
0.328686504,0.233
0.93376131,0.312
0.93377253,0.004
0.93376021,0.297
0.93372008,0.413
0.93373591,0.21
0.93374911,0.505
312.61007,0.601
429.60143,0.025
499.88159,0.671
197.37704,1.277
203.8406,0.04
14.395425,0.398
231.157554,0.749
495.06538,0.341
595.78152,0.164
365.709623,0.338
7.841066931,0.579
2.213964145,0.634
0.566810701,0.982
2.525386934,0.934
1.587485742,0.259
0.50727675,0.429
488.67353,0.432
322.48381,0.938
0.474811162,0.44
0.664727127,0.382
1.33259003,0.454
1.33250451,0.295
333.486169,0.214
2.17813954,0.054
321.02094,0.295
424.623345,0.819
145.750554,0.017
1.28805834,0.214
0.777663575,0.204
3.84822189,0.368
2.79590004,0.638
3.375716723,0.982
0.573762943,0.13
1.072934147,1.009
2.61854596,0.033
13.66780903,0.212
254.336707,0.728
1.105123883,0.685
455.7707644,0.802
212.760495,0.036
73.836858,0.8
160.243128,0.258
402.41511,0.281
369.28177,1.297
462.463589,0.386
490.63941,0.015
331.55459,0.001
0.939375593,0.987
31.1911468,0.019
30.9587224,0.765
53.64708486,0.432
7.7021729,0.509
0.449249224,0.494
1.613014741,0.882
384.847556,0.059
1.549979213,0.486
125.288206,0.066
533.47707,0.418
0.603086711,1.251
494.485085,0.017
0.93378068,0.251
0.93374635,0.096
7.7529342,0.449
384.37706,0.901
372.086704,1.266
0.93372261,0.534
0.9438885,0.649
1.56859048,1.198
8.98826122,0.92
13.9093544,0.132
21.1181653,0.675
46.82767725,0.393
7.203855862,0.037
7.256962446,0.676
395.13138,0.45
0.770658979,0.444
4.6318914,0.395
362.13187,0.397
9.1447861,0.742
29.4856392,0.103
0.786483923,1.139
3.65034525,0.289
43.9438891,0.523
40.244826,0.022
135.428746,0.498
380.03903,0.555
380.294204,0.519
315.81065,0.094
16.9341628,0.662
527.68601,0.011
267.911652,0.016
309.191789,0.155
99.299502,0.526
371.47786,0.128
400.11482,0.066
0.510804497,0.81
4.00770453,0.835
20.84991961,13.715
16.2347636,0.046
4.254417651,1.165
0.790049989,0.185
8.5073512,0.223
406.45737,0.428
3.06026014,0.675
3.54828691,0.036
363.448167,1.259
0.719741,0.275
6.0962602,0.787
8.2766028,0.638
234.524445,0.741
302.34971,0.468
43.9088053,0.272
5.61357653,0.119
20.99757968,0.277
44.4304059,0.025
17.157236,0.238
92.7495777,0.019
29.3657204,0.954
1.035329922,1.243
3.04463691,0.322
377.67241,0.107
242.0367,0.568
7.508818,0.025
383.937324,0.011
10.7781558,0.009
0.619618218,0.389
4.17363793,0.597
244.58323,0.483
185.83013,0.037
363.346158,0.29
303.91225,0.504
536.52197,0.14
539.214259,0.001
343.56446,0.433
9.4609418,0.161
54.432903,0.099
402.27493,0.668
235.20613,0.297
1.721313779,0.315
2.015152464,0.308
14.44312745,0.98
3.79654367,1.081
1.58487898,0.417
0.805267592,0.082
3.7228679,0.8
0.56678228,0.153
1.71024931,0.508
5.3360574,0.006
309.933134,0.73
0.505322676,1.036
375.17737,0.405
1.65746034,0.193
381.85852,0.024
47.4314857,0.014
508.04103,0.476
0.840594032,0.018
8.16733851,0.801
6.46004728,0.828
7.0956395,0.06
5.53609368,0.791
20.004714,0.18
22.6432436,0.136
350.65158,0.004
4.18587282,0.078
275.5603,0.018
2.178142613,0.468
379.67276,0.302
391.420272,0.797
278.38935,0.12
185.243906,0.726
7.8687123,0.748
9.9105786,0.813
261.684363,0.037
0.808106001,1.269
391.33068,0.508
320.5679455,0.331
0.58730021,0.537
116.025744,0.017
85.9770426,0.042
370.94353,1.294
280.55544,0.031
30.6261927,0.386
364.42189,1.276
269.331027,0.679
0.646523404,0.494
0.855763492,0.917
8.429438192,0.428
1.33258375,0.746
14.1011023,0.071
433.220461,0.178
1.99492332,0.772
5.44085762,0.735
0.887691177,0.419
0.566793534,0.06
350.514,0.259
431.51734,0.718
364.98242,0.926
447.97028,0.021
472.6038,0.476
0.933745798,0.961
3.93766786,0.226
1.352564873,0.669
31.9729501,0.773
5.76556718,0.678
86.1160885,0.016
25.3428696,0.554
0.66234265,0.631
0.536654028,0.62
1.08908149,0.31
77.97621155,0.537
3.55650403,0.846
4.40660737,0.433
0.527673051,0.216
117.140785,0.643
0.590281548,0.801
4.5647147,0.647
348.68162,0.506
353.01861,0.064
345.128277,0.175
370.38642,0.006
267.970682,0.008
370.98253,1.655
371.4589776,0.037
338.00692,0.184
34.9989085,0.896
432.42787,0.716
386.78734,0.479
449.557346,0.69
1.009671584,0.864
2.287515702,0.346
32.77897303,0.496
5.274819905,0.99
0.94808587,1.105
0.566814046,0.633
3.40076682,0.256
0.56676437,0.594
2.52443998,0.232
0.769358923,0.111
185.97534,0.4
1.332565736,1.268
266.977677,0.895
5.959695593,0.626
5.0487451,0.133
103.039788,0.039
0.566799395,0.042
417.829033,0.279
4.39049637,0.389
3.74785358,0.468
0.968980781,0.065
10.76800074,0.583
49.3567907,0.277
1.001916708,0.074
2.21568076,0.563
0.862329309,0.421
3.850304552,0.29
432.96905,0.4
372.15035,0.259
405.35457,0.285
1.47623061,0.375
0.520227316,1.052
36.3192885,0.571
1.901655058,1.032
9.4640413,0.048
331.92622,0.026
346.31688,0.954
365.61087,0.935
259.85736,0.512
5.29731736,0.192
389.875816,0.576
385.858683,0.877
0.757261281,0.322
172.280975,0.602
367.0896,1.242
0.587938916,1.257
32.5325215,0.237
2.570431263,1.054
1.47258471,0.75
4.52977632,0.968
0.566795586,0.686
0.566781152,0.427
0.56681727,0.042
172.820248,0.249
7.3812344,0.687
423.73074,0.37
384.92275,0.288
495.662346,0.949
655.25732,0.141
0.638697833,1.757
374.80095,0.539
385.39743,0.587
4.8807805,0.581
0.56680081,0.004
0.537110149,1.106
2.17818699,0.553
4.2058608,0.438
1.27228771,0.428
1.886002102,0.361
386.35444,0.705
371.21454,1.254
365.5435,0.518
38.35312,0.017
114.661733,0.863
313.19875,0.36
134.370692,0.174
2.52123022,1.158
371.51852,0.962
323.66542,0.031
295.06066,0.052
367.01607,0.633
568.08251,0.4
3.0447752,0.383
456.55308,0.673
209.941369,0.157
49.763624,0.02
320.347208,0.548
0.660663034,0.025
37.4646974,0.2
1.58742695,0.718
19.66840482,0
0.984971822,1.274
46.14869106,0.002
3.76565247,0.535
48.507991,0.944
0.566816802,0.414
369.181947,0.021
1.020713389,0.425
440.584562,0.062
368.5224,1.22
244.547128,0.003
191.03728,0.091
358.74318,0.151
264.63654,1.247
189.183958,0.68
2.90512019,0.417
0.630539713,1.2
4.29388808,0.272
45.4333769,0.959
25.9522401,1.375
14.3400358,0.006
0.505079006,1.184
7.19680984,0.27
1.33257715,0.326
1.33254428,0.021
71.10684,0.466
77.177672,0.026
0.805941833,1.339
0.608074963,0.11
0.559643825,1.264
0.502446098,0.636
256.45616,0.779
138.629025,0.537
388.519605,0.478
60.049737,1.217
5.8877038,0.185
237.26601,0.034
0.93371211,0.119
461.13781,0.003
0.93376089,0.035
367.761848,0.025
378.65484,0.243
11.8436119,0.067
8.207257515,0.596
4.0551242,0.008
33.65766894,0.306
0.5667638,0.158
1.72929014,0.089
363.17077,0.008
1.60375114,0.54
0.306702491,0.173
0.579516759,0.638
384.356448,0.848
425.64971,0.303
1.99638423,0.223
13.7281373,0.748
91.078624,0.901
204.7410476,0.596
6.30828538,0.69
0.895276162,0.618
1.98514635,0.126
1.33254024,0.815
1.33199285,0.537
1.33255492,0.462
1.33259095,0.711
5.82561701,0.635
317.74527,0.787
419.2615,0.5
18.384953,0.012
1.085965104,0.916
308.185801,0.023
141.400279,0.401
398.71694,1.219
241.8591,0.313
353.04037,0.431
522.33888,0.039
473.56314,0.158
272.5428809,0.287
229.957537,1.175
262.71162,0.019
31.5034587,0.053
37.32030954,1.282
2.85188338,0.578
18.3848331,0.711
31.4452709,0.97
15.5943758,0.5
7.7333361,0.084
513.42784,0.714
92.552007,0.513
153.725848,1.255
21.9711574,0.119
9.72869627,1.274
66.67305,0.415
1.75647084,0.023
10.4433418,0.707
4.39451798,1.566
1.032068851,1.014
44.14579777,0.864
3.723552982,0.629
0.9439372,0.681
7.2681817,0.78
1.075158342,0.157
1.33255801,0.397
376.37989,0.305
453.64875,0.519
0.594274521,0.833
239.179477,0.165
405.65377,0.102
73.992267,0.446
361.901618,0.093
367.947848,0.902
236.2577689,0.085
330.80879,0.92
522.64613,0.007
392.94247,0.01
373.89398,0.963
95.906433,0.576
386.370512,0.01
9.6310258,0.951
5.215752,0.729
35.4261827,1.004
371.17573,0.781
358.66044,0.062
84.799829,0.795
276.3236015,0.706
8.8249556,0.21
6.35216475,0.196
4.7368156,0.218
130.235324,0.075
31.9714488,0.34
1.012174295,0.596
164.950399,0.724
21.5135234,2.441
23.6270348,1.096
8.870415578,1.206
47.1096306,1.23
8.5898708,0.765
0.527698548,1.252
1.73984941,0.043
0.681401611,0.147
4.85603482,0.134
